match_id,claim_id,article_id,published_at,primary_player,primary_club,transfer_direction,rumor_stage,is_transfer_related,matched_transfer_id,match_score,match_reason,ambiguity_flag,candidate_count,matched_season,matched_club,matched_player,matched_direction,matched_transfer_type,matched_transfer_date
f6575d67e56fdb09,a2c01f85243dfb59,dcb48f2edd0674dd,2025-07-04T17:21:20Z,Francisco Conceição,Juventus,in,agreed,1,1a160ec7dfda2e2a,0.96,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,56,2025-26,Juventus,Francisco Conceição,in,permanent,2025-07-22
d25b697f411cc72a,50c771a4e0cf9c17,564d80c3439d4d33,2025-07-03T10:15:45Z,Francisco Conceição,Juventus,unclear,linked,1,1a160ec7dfda2e2a,0.88,exact_player|exact_club|season_match|date_near|type_match,0,56,2025-26,Juventus,Francisco Conceição,in,permanent,2025-07-22
9b1a94851415178c,f1a9c8885c7ebe2e,83f842cabfc5e933,2025-07-18T08:44:19Z,Francisco Conceição,Juventus,in,linked,1,1a160ec7dfda2e2a,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,56,2025-26,Juventus,Francisco Conceição,in,permanent,2025-07-22
87f26ecfa91cfb24,719784336234409e,6ec8f4acea8abc9d,2025-07-20T11:56:44Z,Francisco Conceição,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
98d8f90dece0f411,5f145cb534345b3b,39d70279e1d8b09f,2025-06-03T09:00:12Z,Jobe Bellingham,Borussia Dortmund,in,advanced,1,,0.0,missing_player_signal,0,35,,,,,,
546d03d8ce974d52,2ce77f5f9daf3678,72819b22b0bba242,2025-06-08T19:54:53Z,Jobe Bellingham,Borussia Dortmund,unclear,unclear,1,,0.0,missing_player_signal,0,35,,,,,,
2d74eb28cfb2f776,1266aad192101b3d,e0d315982dd512ae,2025-05-28T12:28:14Z,Jobe Bellingham,Borussia Dortmund,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
ececcfb656d4d63a,0db19ff93a55a3c7,c8d7337dbc4bc7eb,2025-06-13T16:12:03Z,Jobe Bellingham,Borussia Dortmund,in,talks,1,,0.0,missing_player_signal,0,35,,,,,,
a75ef8b1f9f3f6b6,8e57c14ba0b71cd5,0b22223fb869a297,2025-05-15T15:03:39Z,Jobe Bellingham,Borussia Dortmund,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
a5401d53e807b36e,c2d3dc9b7776143d,758a1f9c52eb0b1f,2026-01-02T21:16:00Z,Taty Castellanos,Lazio,in,unclear,1,da42489b2bd7e783,0.82,exact_player|exact_club|season_match|date_near|direction_conflict|type_match|fee_similar,0,34,2025-26,Lazio,Taty Castellanos,out,permanent,2026-01-05
1effb626acc23778,a2da2c370b36efc9,6661906740a3a9fd,2026-01-05T14:31:13Z,Taty Castellanos,Lazio,in,talks,1,da42489b2bd7e783,0.78,exact_player|exact_club|season_match|date_near|direction_conflict|type_match,0,34,2025-26,Lazio,Taty Castellanos,out,permanent,2026-01-05
204cd88c0697015a,7143ecdaf3d116a6,5f5f71344f38de5d,2026-01-04T12:42:05Z,Taty Castellanos,Lazio,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
9eb6d7bfb6905e5d,77f3f6546e9802e9,e87ac6d89bf601c3,2026-01-02T09:38:06Z,Taty Castellanos,Lazio,unclear,linked,1,da42489b2bd7e783,0.9,exact_player|exact_club|season_match|date_near|type_match,0,66,2025-26,Lazio,Taty Castellanos,out,permanent,2026-01-05
602e08290ace6cb9,4eeede49a90a517c,9cba918ce89bcd63,2026-01-06T07:25:06Z,Taty Castellanos,Lazio,in,linked,1,da42489b2bd7e783,0.78,exact_player|exact_club|season_match|date_near|direction_conflict|type_match,0,66,2025-26,Lazio,Taty Castellanos,out,permanent,2026-01-05
279da17561d17d04,4c5e4b358b5b3519,33e2c5cc59f3fe0a,2025-06-13T17:10:08Z,Nico González,Juventus,in,unclear,1,4913905b7b46e49c,0.88,exact_player|exact_club|season_match|direction_match|type_match,0,77,2024-25,Juventus,Nico González,in,permanent,2024-08-25
c3b7ab2d2354d521,c09f726e291120d6,329c9fa3403a9b9c,2026-01-01T00:01:23Z,Mattéo Guendouzi,Lazio,in,bid,1,176d5e8f771e11b1,0.78,exact_player|exact_club|season_match|date_near|direction_conflict|type_match,0,66,2025-26,Lazio,Mattéo Guendouzi,out,permanent,2026-01-08
5bc36a6c07647331,c78b2a612c568041,83ae920e52f8d6a3,2025-12-22T15:12:02Z,Mattéo Guendouzi,Lazio,in,agreed,1,176d5e8f771e11b1,0.66,exact_player|exact_club|season_match|date_near|direction_conflict|type_conflict,0,34,2025-26,Lazio,Mattéo Guendouzi,out,permanent,2026-01-08
de226714128a82d2,6429fcc9426cb149,924f4ff1f58af699,2026-01-08T09:14:57Z,Mattéo Guendouzi,Lazio,unclear,linked,1,176d5e8f771e11b1,0.9,exact_player|exact_club|season_match|date_near|type_match,0,34,2025-26,Lazio,Mattéo Guendouzi,out,permanent,2026-01-08
7bd2bbbbfdd95371,c2106a506f7253ea,cc6f131c076563ae,2026-01-07T08:18:42Z,Mattéo Guendouzi,Lazio,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
28ebc69fcef4c03f,d62e93f07bd25333,4c5dbed9a054ad3d,2025-07-31T15:56:59Z,Fábio Silva,Borussia Dortmund,in,talks,1,8888e4643fe4b713,0.86,exact_player|exact_club|season_match|date_near|direction_match|type_conflict,0,25,2025-26,Borussia Dortmund,Fábio Silva,in,permanent,2025-08-29
d9780ee45cc38431,1715552c99679590,24f267760bb25e02,2025-08-25T07:00:33Z,Fábio Silva,Borussia Dortmund,in,advanced,1,8888e4643fe4b713,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,57,2025-26,Borussia Dortmund,Fábio Silva,in,permanent,2025-08-29
44c8f80a9b312732,4fadf78662beadcb,5038fd8ab464e7ac,2025-08-28T12:44:24Z,Fábio Silva,Borussia Dortmund,in,unclear,1,8888e4643fe4b713,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,25,2025-26,Borussia Dortmund,Fábio Silva,in,permanent,2025-08-29
eef7ab06dc122afa,9ff1af8af5e239af,6d2adc728e9ca5e2,2025-08-25T15:01:13Z,Fábio Silva,Borussia Dortmund,in,bid,1,8888e4643fe4b713,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,25,2025-26,Borussia Dortmund,Fábio Silva,in,permanent,2025-08-29
6d4fbb0d61c623c0,bdc56419412aada3,48d3c316a89c6382,2025-08-19T18:07:16Z,Fábio Silva,Borussia Dortmund,in,advanced,1,8888e4643fe4b713,1.04,exact_player|exact_club|season_match|date_near|direction_match|type_match|fee_close,0,25,2025-26,Borussia Dortmund,Fábio Silva,in,permanent,2025-08-29
920dc010b8432245,73256c11227bf1fc,52d6ffb8cc9f9b5c,2025-08-26T09:05:15Z,Antony,Manchester United,in,linked,1,76413d4a75e8b7b0,0.78,exact_player|exact_club|season_match|date_near|direction_conflict|type_match,0,32,2025-26,Manchester United,Antony,out,permanent,2025-09-01
5d2903e7ab26446b,5edab381cf5605c2,8c8be8d5dbf91db1,2025-09-01T21:00:09Z,Antony,Manchester United,unclear,unclear,1,76413d4a75e8b7b0,0.98,exact_player|exact_club|season_match|date_near|type_match|fee_close,0,32,2025-26,Manchester United,Antony,out,permanent,2025-09-01
be034d8e2a78e6b4,429bcd6c649f7234,b986d90ea58b9f05,2025-08-22T15:17:05Z,Antony,Manchester United,in,advanced,1,76413d4a75e8b7b0,0.84,exact_player|exact_club|season_match|date_near|direction_conflict|type_match|fee_close,0,32,2025-26,Manchester United,Antony,out,permanent,2025-09-01
8a94cb90bd12ddf2,d35b40181117126c,2bd0ae09619f21d4,2025-08-24T08:45:06Z,Senne Lammens,Manchester United,in,unclear,1,940adfe8327747c3,1.04,exact_player|exact_club|season_match|date_near|direction_match|type_match|fee_close,0,32,2025-26,Manchester United,Senne Lammens,in,permanent,2025-09-01
a127baa3e0b94d59,c5afc4b7c202b16c,be2cf7904d52513e,2025-09-01T21:20:19Z,Senne Lammens,Manchester United,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
9940566b2f50ee67,6b244a6b9c87ec52,0bbb845640c0ece4,2025-09-01T08:32:40Z,Senne Lammens,Manchester United,in,linked,1,940adfe8327747c3,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,32,2025-26,Manchester United,Senne Lammens,in,permanent,2025-09-01
fff0ec1b37d50c7a,dbac68089da32b41,41a4285160d13a29,2025-07-05T22:13:33Z,Yan Couto,Borussia Dortmund,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
a506cfd361c26202,0bf45ff7ee6be49e,b8608399aa62bbd0,2025-08-25T19:58:17Z,Carney Chukwuemeka,Borussia Dortmund,in,advanced,1,b7895da8c44023ae,0.88,exact_player|exact_club|season_match|date_near|direction_match|type_conflict,0,25,2025-26,Borussia Dortmund,Carney Chukwuemeka,in,permanent,2025-08-26
55d0048377ccc267,21aafdd8342f5394,e719ffe49e5648f4,2025-08-19T08:18:56Z,Carney Chukwuemeka,Borussia Dortmund,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
fdd053d66f1463ec,f42e948b551c8719,f3e0adfd6d0a09d4,2025-08-15T15:57:08Z,Carney Chukwuemeka,Borussia Dortmund,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
9f31577cb6ab1a7d,3abf3516fcffec01,66129f4e70bb691c,2025-06-12T15:01:27Z,Nicolò Rovella,Lazio,in,agreed,1,8938910d37daec0c,0.76,exact_player|exact_club|season_match|date_near|direction_conflict|type_match,0,42,2024-25,Lazio,Nicolò Rovella,out,permanent,2025-06-30
4f55bb6caab95e0d,ed2dfa3218d31ebf,d9f6ef4692e16730,2026-01-13T08:18:59Z,Kenneth Taylor,Lazio,in,linked,1,2c657324e6b55161,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,66,2025-26,Lazio,Kenneth Taylor,in,permanent,2026-01-09
a04169179fd0788e,c0628df34d289cba,492a409b91e4e534,2025-08-24T19:34:23Z,Edon Zhegrova,Juventus,in,talks,1,5fd651b1d913505f,0.96,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,56,2025-26,Juventus,Edon Zhegrova,in,permanent,2025-09-01
30ec3602e07a98a9,d0549a5d09ee5940,ba6caa3ec0d1b48f,2025-08-22T00:00:50Z,Edon Zhegrova,Juventus,in,unclear,1,5fd651b1d913505f,0.86,exact_player|exact_club|season_match|date_near|direction_match|type_conflict,0,56,2025-26,Juventus,Edon Zhegrova,in,permanent,2025-09-01
b215fb72b5f623fe,de3da434e1d43b48,6641bad16780e414,2025-09-01T21:27:39Z,Edon Zhegrova,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
1f56bbb43dc0fc82,1a7ac0ba5fc412ee,537890b0b89ad3eb,2025-08-14T07:59:08Z,Edon Zhegrova,Juventus,in,linked,1,5fd651b1d913505f,0.96,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,88,2025-26,Juventus,Edon Zhegrova,in,permanent,2025-09-01
ceab0c354ae92174,347a14c0d88843f5,ce279253e4c27ba5,2025-08-26T21:56:39Z,Edon Zhegrova,Juventus,in,talks,1,5fd651b1d913505f,1.06,exact_player|exact_club|season_match|date_near|direction_match|type_match|fee_close,0,56,2025-26,Juventus,Edon Zhegrova,in,permanent,2025-09-01
80a89c335bdb95d9,abd4d47ff9d692c0,96e94d0dd054fc81,2025-06-20T07:00:28Z,Loum Tchaouna,Lazio,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
1ed5b02c71bbd3b1,b98976cad1c28fff,6a6eac9249897922,2025-07-04T10:48:45Z,Michele Di Gregorio,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
182219218da59aac,9d6c47eba9ed11d5,bbfda0f205dae79b,2025-06-26T21:00:14Z,Michele Di Gregorio,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
30c1060772eebb0a,20c0d1f08ae181ae,2ad707fa18d55c2a,2025-07-01T21:30:54Z,Michele Di Gregorio,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
e0b23ae2ce689054,3a46b2793db4cb59,8b12f8952907651e,2025-08-30T17:45:26Z,Nicolò Savona,Juventus,unclear,unclear,1,a8ea83e8494b46cf,0.9,exact_player|exact_club|season_match|date_near|type_match,0,56,2025-26,Juventus,Nicolò Savona,out,permanent,2025-08-30
20eb3bd8bf66beaa,6f0b950896ad205b,e9f8df69009725db,2025-06-27T17:47:19Z,Samuel Mbangula,Juventus,in,talks,1,469548e4d3f3b473,0.88,exact_player|exact_club|season_match|direction_match|type_match,0,77,2024-25,Juventus,Samuel Mbangula,in,permanent,2024-08-29
9b345dd817da4850,f9ef700bb21a9c85,50865a229a625ac2,2025-07-04T10:44:49Z,Soumaïla Coulibaly,Borussia Dortmund,in,unclear,1,c43fd35380c64266,0.78,exact_player|exact_club|season_match|date_near|direction_conflict|type_match,0,25,2025-26,Borussia Dortmund,Soumaïla Coulibaly,out,permanent,2025-07-07
6407cd1c0c5b9a14,a92756292e8890fd,681e4a7a63b59d4f,2026-02-03T13:00:07Z,Adrian Przyborek,Lazio,unclear,unclear,1,bfba418fbd8c2401,0.9,exact_player|exact_club|season_match|date_near|type_match,0,34,2025-26,Lazio,Adrian Przyborek,in,permanent,2026-01-31
72d8838901ea063d,16159f9ba1dea2a0,555d654836868319,2026-01-26T00:54:05Z,Adrian Przyborek,Lazio,in,agreed,1,bfba418fbd8c2401,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,34,2025-26,Lazio,Adrian Przyborek,in,permanent,2026-01-31
849ce53babcd7b2a,2033422aede5fece,7f42f235c6ee5780,2026-01-27T12:00:46Z,Adrian Przyborek,Lazio,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
380b5568551e61b8,b9c707e5a57ee134,974491630d54cf3d,2026-01-23T22:30:12Z,Adrian Przyborek,Lazio,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
5e234d5dc392460b,50ea2ceeecf07541,aafd4ce80ecb17f7,2026-02-01T23:06:37Z,Adrian Przyborek,Lazio,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
4aaf12c98e1dd60d,af7a27e0de5de11f,8985a7988c62a453,2026-02-17T14:51:29Z,Marcos Antônio,Lazio,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
782f13ebee35263f,f8641b6bbc484e75,b90b7efb3903776f,2026-02-15T14:00:24Z,Marcos Antônio,Lazio,unclear,official,1,a4c80b8d326d85ce,0.88,exact_player|exact_club|season_match|date_near|type_match|ambiguous_close_second,1,34,2025-26,Lazio,Marcos Antônio,in,permanent,2026-03-01
2fe0132c61456f42,5a3c888d31f61bdb,f0b5c53138ccadd5,2026-02-04T00:21:52Z,Marcos Antônio,Lazio,in,unclear,1,a4c80b8d326d85ce,0.86,exact_player|exact_club|season_match|date_near|direction_match|type_conflict,0,34,2025-26,Lazio,Marcos Antônio,in,permanent,2026-03-01
33fbaabdb66cb3bb,42e01515722c56fa,a9819bfc64c9e1cc,2026-02-03T10:09:55Z,Marcos Antônio,Lazio,unclear,unclear,1,a4c80b8d326d85ce,0.88,exact_player|exact_club|season_match|date_near|type_match|ambiguous_close_second,1,34,2025-26,Lazio,Marcos Antônio,in,permanent,2026-03-01
a12fe4d95a3b3c6f,5a14847c000260ac,6db0e45412c27c44,2025-06-16T21:34:42Z,Diego León,Manchester United,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
17b40d0e8de74953,080c8b2331570957,fb4491fe0f05d621,2025-07-07T09:00:24Z,Diego León,Manchester United,in,linked,1,ca0df006f1422a4d,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,32,2025-26,Manchester United,Diego León,in,permanent,2025-07-05
43920290b9543593,842a5e948b917938,674e18726bf450d1,2025-07-01T08:26:54Z,Diego León,Manchester United,unclear,linked,1,ca0df006f1422a4d,0.9,exact_player|exact_club|season_match|date_near|type_match,0,32,2025-26,Manchester United,Diego León,in,permanent,2025-07-05
5c70892762c7f427,3fbb88cfda736c60,d9d101e7c8c1b2e6,2025-06-23T07:22:34Z,Diego León,Manchester United,in,linked,1,,0.0,missing_player_signal,0,29,,,,,,
efb5b6ecb9e2f83a,94921deda8962ca6,b3983471c56515a7,2025-08-22T08:25:20Z,Giovanni Reyna,Borussia Dortmund,unclear,linked,1,e459aead7bdffe25,0.9,exact_player|exact_club|season_match|date_near|type_match,0,25,2025-26,Borussia Dortmund,Giovanni Reyna,out,permanent,2025-08-23
f67ae99ea84de82f,7c6f0857fb0faae5,18450a233c4f9248,2025-12-16T11:49:09Z,Pascal Groß,Borussia Dortmund,in,unclear,1,812dc2d02124f4d2,0.66,exact_player|exact_club|season_match|date_near|direction_conflict|type_conflict,0,25,2025-26,Borussia Dortmund,Pascal Groß,out,permanent,2026-01-02
69fdcce7159d5ca4,8fe49b5939d3d9aa,94978d2c7011e74c,2026-01-02T17:43:50Z,Pascal Groß,Borussia Dortmund,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
345bfd5f72b48d6c,e810bcf74dd778c8,5b16b4b3de992a73,2026-01-02T15:53:19Z,Pascal Groß,Borussia Dortmund,unclear,unclear,1,812dc2d02124f4d2,0.9,exact_player|exact_club|season_match|date_near|type_match,0,25,2025-26,Borussia Dortmund,Pascal Groß,out,permanent,2026-01-02
4ad8f0c925f964d4,b1ab77bf4b1d6985,8faeec51a82c6424,2026-01-22T09:39:01Z,Edoardo Motta,Lazio,in,linked,1,a8a89986c6570022,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,66,2025-26,Lazio,Edoardo Motta,in,permanent,2026-01-27
b2285990af0840b3,0e11c1bde551bbf5,c1b1d2968a1f57b0,2026-01-15T07:22:19Z,Edoardo Motta,Lazio,in,linked,1,a8a89986c6570022,0.96,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,34,2025-26,Lazio,Edoardo Motta,in,permanent,2026-01-27
0793a18dbdd986a0,2c27ae2701b958b6,bdf57348e177dbae,2026-03-13T18:18:49Z,Gabriel Taliari,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
4ec8d7782bacd59e,443137b86f6b7ce1,cfa3b1ce1cd1ff0d,2026-02-25T21:34:33Z,Gabriel Taliari,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
6a670577831ac45d,a7f729ba97d00654,2d21d97a99d9ecd5,2026-02-18T16:07:54Z,Gabriel Taliari,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
00cd701eb97824df,92b37fdc51f60625,663eb0f3479e6ec6,2026-02-27T06:45:34Z,Gabriel Taliari,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
c7279c4518b2d085,799e88f17fbe712d,11b6ae1a7a3bb60a,2025-03-04T14:00:03Z,Ênio,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
ff0e5f587b9acf97,4edb175b4bf0adf1,acf82f6339df9c2f,2025-03-25T13:37:06Z,Ênio,Juventus,in,unclear,1,1c1da1dde67046df,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match|ambiguous_close_second,1,77,2024-25,Juventus,Ênio,in,permanent,2025-03-27
07872808bf649e0c,7b22f3ab09034844,b49b7c6e3edb8ea8,2025-03-02T21:36:39Z,Ênio,Juventus,in,talks,1,1c1da1dde67046df,0.86,exact_player|exact_club|season_match|date_near|direction_match|type_conflict|ambiguous_close_second,1,106,2024-25,Juventus,Ênio,in,permanent,2025-03-27
93e3ccbc13cab00b,727c7dba519664ef,3d3825bcdde0d02f,2025-03-08T02:19:41Z,Ênio,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0,,,,,,
7c120d7b59a7e493,69ec037db746611d,5850b5d54fde6406,2025-03-17T17:12:03Z,Ênio,Juventus,unclear,medical,1,1c1da1dde67046df,0.88,exact_player|exact_club|season_match|date_near|type_match|ambiguous_close_second,1,77,2024-25,Juventus,Ênio,in,permanent,2025-03-27
