claim_id,article_id,published_at,source,journalist,primary_player,primary_club,rumor_stage,transfer_direction,is_transfer_related,matched_transfer_id,match_score,match_reason,ambiguity_flag,credibility_score,source_reputation_score,journalist_reputation_score,historical_conversion_score,club_specific_score,rumor_stage_score,article_type_score,time_to_confirmation_score,article_type,historical_support_n,credibility_notes
d62e93f07bd25333,4c5dbed9a054ad3d,2025-07-31T15:56:59Z,The Guardian / Ed Aarons,Ed Aarons,Fábio Silva,Borussia Dortmund,talks,in,1,8888e4643fe4b713,0.86,exact_player|exact_club|season_match|date_near|direction_match|type_conflict,0,0.7181,0.84,0.7738,0.7455,0.5673,0.55,0.65,0.65,report,12,
1715552c99679590,24f267760bb25e02,2025-08-25T07:00:33Z,The Guardian / Will Unwin,Will Unwin,Fábio Silva,Borussia Dortmund,advanced,in,1,8888e4643fe4b713,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,0.7755,0.84,0.7752,0.7474,0.8796,0.72,0.45,0.85,aggregate,28,
4fadf78662beadcb,5038fd8ab464e7ac,2025-08-28T12:44:24Z,"The Guardian / Jacob Steinberg, Ben Fisher and Ed Aarons","Jacob Steinberg, Ben Fisher and Ed Aarons",Fábio Silva,Borussia Dortmund,unclear,in,1,8888e4643fe4b713,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,0.7872,0.84,0.8587,0.8667,0.9213,0.4,0.65,0.95,report,2,low_history_support
9ff1af8af5e239af,6d2adc728e9ca5e2,2025-08-25T15:01:13Z,The Guardian / Ben Fisher,Ben Fisher,Fábio Silva,Borussia Dortmund,bid,in,1,8888e4643fe4b713,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,0.7753,0.84,0.7945,0.775,0.8639,0.6,0.65,0.85,report,6,
bdc56419412aada3,48d3c316a89c6382,2025-08-19T18:07:16Z,"The Guardian / Louise Taylor, Ben Fisher and Jacob Steinberg","Louise Taylor, Ben Fisher and Jacob Steinberg",Fábio Silva,Borussia Dortmund,advanced,in,1,8888e4643fe4b713,1.04,exact_player|exact_club|season_match|date_near|direction_match|type_match|fee_close,0,0.8126,0.84,0.8587,0.8667,0.9453,0.72,0.45,0.65,aggregate,2,low_history_support
73256c11227bf1fc,52d6ffb8cc9f9b5c,2025-08-26T09:05:15Z,The Guardian / Dominic Booth,Dominic Booth,Antony,Manchester United,linked,in,1,76413d4a75e8b7b0,0.78,exact_player|exact_club|season_match|date_near|direction_conflict|type_match,0,0.7762,0.84,0.8587,0.8667,0.8413,0.48,0.45,0.85,aggregate,2,low_history_support
5edab381cf5605c2,8c8be8d5dbf91db1,2025-09-01T21:00:09Z,The Guardian / Jamie Jackson,Jamie Jackson,Antony,Manchester United,unclear,unclear,1,76413d4a75e8b7b0,0.98,exact_player|exact_club|season_match|date_near|type_match|fee_close,0,0.6685,0.84,0.707,0.65,0.4708,0.4,0.65,0.95,report,6,
429bcd6c649f7234,b986d90ea58b9f05,2025-08-22T15:17:05Z,The Guardian / Jamie Jackson and Will Unwin,Jamie Jackson and Will Unwin,Antony,Manchester United,advanced,in,1,76413d4a75e8b7b0,0.84,exact_player|exact_club|season_match|date_near|direction_conflict|type_match|fee_close,0,0.8146,0.84,0.8587,0.8667,0.8653,0.72,0.65,0.65,report,2,low_history_support
d35b40181117126c,2bd0ae09619f21d4,2025-08-24T08:45:06Z,The Guardian / Exclusive by Jamie Jackson,Exclusive by Jamie Jackson,Senne Lammens,Manchester United,unclear,in,1,940adfe8327747c3,1.04,exact_player|exact_club|season_match|date_near|direction_match|type_match|fee_close,0,0.7846,0.84,0.8587,0.8667,0.9453,0.4,0.85,0.65,exclusive,2,low_history_support
c5afc4b7c202b16c,be2cf7904d52513e,2025-09-01T21:20:19Z,The Guardian / Ben Fisher,Ben Fisher,Senne Lammens,Manchester United,unclear,unclear,0,,0.0,not_transfer_related,0,0.2,0.84,0.7945,0.775,0.3972,0.4,0.65,0.5,report,6,not_transfer_related|unmatched_claim
6b244a6b9c87ec52,0bbb845640c0ece4,2025-09-01T08:32:40Z,The Guardian / Daniel Harris,Daniel Harris,Senne Lammens,Manchester United,linked,in,1,940adfe8327747c3,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,0.7892,0.84,0.8587,0.8667,0.9213,0.48,0.45,0.95,aggregate,2,low_history_support
dbac68089da32b41,41a4285160d13a29,2025-07-05T22:13:33Z,The Guardian / Alexander Abnos at MetLife Stadium,Alexander Abnos at MetLife Stadium,Yan Couto,Borussia Dortmund,unclear,unclear,0,,0.0,not_transfer_related,0,0.2,0.84,0.742,0.7,0.371,0.4,0.2,0.5,live_blog,2,not_transfer_related|unmatched_claim|live_blog_penalty|low_history_support
0bf45ff7ee6be49e,b8608399aa62bbd0,2025-08-25T19:58:17Z,The Guardian / Ben Fisher and Jacob Steinberg,Ben Fisher and Jacob Steinberg,Carney Chukwuemeka,Borussia Dortmund,advanced,in,1,b7895da8c44023ae,0.88,exact_player|exact_club|season_match|date_near|direction_match|type_conflict,0,0.8312,0.84,0.8587,0.8667,0.8813,0.72,0.65,0.95,report,2,low_history_support
21aafdd8342f5394,e719ffe49e5648f4,2025-08-19T08:18:56Z,The Guardian / John Brewin,John Brewin,Carney Chukwuemeka,Borussia Dortmund,unclear,unclear,0,,0.0,not_transfer_related,0,0.2,0.84,0.7342,0.6889,0.3671,0.4,0.45,0.5,aggregate,8,not_transfer_related|unmatched_claim
f42e948b551c8719,f3e0adfd6d0a09d4,2025-08-15T15:57:08Z,The Guardian / Ewan Murray and Jacob Steinberg,Ewan Murray and Jacob Steinberg,Carney Chukwuemeka,Borussia Dortmund,unclear,unclear,0,,0.0,not_transfer_related,0,0.2,0.84,0.742,0.7,0.371,0.4,0.2,0.5,live_blog,2,not_transfer_related|unmatched_claim|live_blog_penalty|low_history_support
3abf3516fcffec01,66129f4e70bb691c,2025-06-12T15:01:27Z,The Guardian / Jamie Jackson and Ed Aarons,Jamie Jackson and Ed Aarons,Nicolò Rovella,Lazio,agreed,in,1,8938910d37daec0c,0.76,exact_player|exact_club|season_match|date_near|direction_conflict|type_match,0,0.8164,0.84,0.8587,0.8667,0.8333,0.82,0.45,0.65,aggregate,2,low_history_support
ed2dfa3218d31ebf,d9f6ef4692e16730,2026-01-13T08:18:59Z,The Guardian / Will Unwin,Will Unwin,Kenneth Taylor,Lazio,linked,in,1,2c657324e6b55161,0.98,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,0.7268,0.84,0.7752,0.7474,0.7525,0.48,0.45,0.85,aggregate,28,
c0628df34d289cba,492a409b91e4e534,2025-08-24T19:34:23Z,The Guardian / Exclusive by Will Unwin,Exclusive by Will Unwin,Edon Zhegrova,Juventus,talks,in,1,5fd651b1d913505f,0.96,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,0.8039,0.84,0.8587,0.8667,0.9133,0.55,0.85,0.65,exclusive,2,low_history_support
d0549a5d09ee5940,ba6caa3ec0d1b48f,2025-08-22T00:00:50Z,The Guardian / Jacob Steinberg and Ben Fisher,Jacob Steinberg and Ben Fisher,Edon Zhegrova,Juventus,unclear,in,1,5fd651b1d913505f,0.86,exact_player|exact_club|season_match|date_near|direction_match|type_conflict,0,0.7645,0.84,0.872,0.8857,0.88,0.4,0.45,0.65,aggregate,4,
de3da434e1d43b48,6641bad16780e414,2025-09-01T21:27:39Z,"The Guardian / Will Magee, John Brewin, Daniel Harris and Niall McVeigh","Will Magee, John Brewin, Daniel Harris and Niall McVeigh",Edon Zhegrova,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0.2,0.84,0.742,0.7,0.371,0.4,0.2,0.5,live_blog,2,not_transfer_related|unmatched_claim|live_blog_penalty|low_history_support
1a7ac0ba5fc412ee,537890b0b89ad3eb,2025-08-14T07:59:08Z,The Guardian / Rob Smyth,Rob Smyth,Edon Zhegrova,Juventus,linked,in,1,5fd651b1d913505f,0.96,exact_player|exact_club|season_match|date_near|direction_match|type_match,0,0.7734,0.84,0.8587,0.8667,0.9133,0.48,0.45,0.65,aggregate,2,low_history_support
347a14c0d88843f5,ce279253e4c27ba5,2025-08-26T21:56:39Z,The Guardian / Jacob Steinberg and Ed Aarons,Jacob Steinberg and Ed Aarons,Edon Zhegrova,Juventus,talks,in,1,5fd651b1d913505f,1.06,exact_player|exact_club|season_match|date_near|direction_match|type_match|fee_close,0,0.7515,0.84,0.772,0.7429,0.91,0.55,0.45,0.85,aggregate,4,
abd4d47ff9d692c0,96e94d0dd054fc81,2025-06-20T07:00:28Z,The Guardian / Will Unwin,Will Unwin,Loum Tchaouna,Lazio,unclear,unclear,0,,0.0,not_transfer_related,0,0.2,0.84,0.7752,0.7474,0.7525,0.4,0.2,0.5,live_blog,28,not_transfer_related|unmatched_claim|live_blog_penalty
b98976cad1c28fff,6a6eac9249897922,2025-07-04T10:48:45Z,The Guardian / Alexander Abnos,Alexander Abnos,Michele Di Gregorio,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0.2,0.84,0.742,0.7,0.371,0.4,0.65,0.5,report,2,not_transfer_related|unmatched_claim|low_history_support
9d6c47eba9ed11d5,bbfda0f205dae79b,2025-06-26T21:00:14Z,"The Guardian / Jamie Jackson at the Camping World Stadium, Orlando","Jamie Jackson at the Camping World Stadium, Orlando",Michele Di Gregorio,Juventus,unclear,unclear,0,,0.0,not_transfer_related,0,0.2,0.84,0.742,0.7,0.371,0.4,0.65,0.5,report,2,not_transfer_related|unmatched_claim|low_history_support
